order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDA07807,2018-12-05,19:09:17,Dinner,BK,"[('Fish&Chips', 8), ('Salmon', 9)]",649.0,-37.8187081,144.95533659999998,0,8.58,15.5612807
ORDK04519,2018-03-07,10:11:49,Breakfast,BK,"[('Cereal', 4), ('Pancake', 8), ('Eggs', 5)]",388.0,-37.8078997,144.97338169999998,0,6.496,11.3047793
ORDJ05848,2018-01-07,08:10:08,Breakfast,TP,"[('Pancake', 9), ('Coffee', 6), ('Cereal', 2)]",305.25,-37.8133342,144.9368117,1,10.466,6.8601618
ORDX04417,2018-01-04,08:00:00,Breakfast,BK,"[('Coffee', 2), ('Eggs', 6), ('Cereal', 1)]",168.0,-37.803933799999996,144.9382392,1,10.119,7.603088799999999
ORDB00659,2018-03-16,10:21:58,Breakfast,TP,"[('Eggs', 6), ('Coffee', 3), ('Pancake', 4), ('Cereal', 9)]",440.5,-37.801450700000004,144.9576509,0,9.738,11.968687599999999
ORDJ08909,2018-08-21,15:36:20,Lunch,TP,"[('Burger', 10), ('Chicken', 9), ('Steak', 2), ('Fries', 10)]",808.0,-37.8114828,144.9441811,0,10.131,14.38183519391005
ORDA03687,2018-10-30,17:58:18,Dinner,BK,"[('Salmon', 8), ('Shrimp', 5), ('Fish&Chips', 10), ('Pasta', 2)]",1003.0,-37.8218508,144.9475198,0,9.342,16.0024907
ORDA01373,2018-08-14,15:26:11,Lunch,BK,"[('Salad', 3), ('Chicken', 5), ('Steak', 4)]",391.6,-37.8062311,144.9395274,0,10.128,16.0955969
ORDC07515,2018-12-08,19:19:26,Dinner,NS,"[('Salmon', 6), ('Fish&Chips', 10), ('Pasta', 1)]",623.5,-37.8067851,144.9629507,0,7.343,15.7891906
ORDK03614,2018-09-13,16:27:02,Dinner,BK,"[('Fish&Chips', 3), ('Salmon', 5), ('Shrimp', 9), ('Pasta', 4)]",906.0,-37.808865399999995,144.9291692,0,10.71,17.8826958
ORDA09270,2018-01-03,08:00:00,Breakfast,BK,"[('Cereal', 5), ('Coffee', 8)]",165.0,-37.7990172,145.0123398,1,5.211,5.7550127
ORDA02126,2018-02-25,09:41:24,Breakfast,BK,"[('Pancake', 7), ('Coffee', 5)]",207.25,-37.8126526,144.9607696,0,5.882,15.761803899999999
ORDJ04460,2018-08-18,15:36:20,Lunch,TP,"[('Fries', 5), ('Salad', 8), ('Chicken', 9), ('Burger', 3), ('Steak', 5)]",803.6,-37.812641,144.96903909999997,0,8.5,13.1657551
ORDB03535,2018-07-10,14:15:12,Lunch,TP,"[('Salad', 8), ('Chicken', 2), ('Fries', 3), ('Steak', 6)]",507.6,-37.8245122,144.9827896,0,8.884,11.5989888
ORDK01119,2018-07-14,14:25:21,Lunch,BK,"[('Salad', 5), ('Burger', 5), ('Steak', 5)]",466.0,-37.8192464,145.005678,0,4.407,12.6175207
ORDA00436,2018-06-10,13:14:21,Lunch,BK,"[('Chicken', 9), ('Fries', 3), ('Salad', 8)]",461.6,-37.81496679999999,144.9451365,0,9.618,17.963296300000003
ORDY03968,2018-04-11,11:12:40,Breakfast,TP,"[('Coffee', 8), ('Cereal', 2), ('Eggs', 10), ('Pancake', 9)]",540.25,-37.819973,144.96184580000002,0,7.6579999999999995,10.254322199999999
ORDZ02794,2018-10-13,17:27:53,Dinner,NS,"[('Shrimp', 2), ('Fish&Chips', 8), ('Salmon', 2)]",470.0,-37.8115781,144.94596719999998,0,9.017999999999999,17.2077725
ORDJ06395,2018-05-28,12:54:05,Lunch,TP,"[('Chicken', 10), ('Steak', 7), ('Burger', 2), ('Fries', 1), ('Salad', 3)]",760.6,-37.8122894,144.94555580000002,0,9.612,12.8719451
ORDA03443,2018-09-26,16:47:19,Dinner,BK,"[('Fish&Chips', 5), ('Salmon', 2), ('Shrimp', 9)]",743.0,-37.810438500000004,144.94935669999998,0,8.785,15.725111600000002
ORDK00562,2018-06-24,13:44:47,Lunch,BK,"[('Fries', 8), ('Salad', 5), ('Chicken', 4)]",310.0,-37.805938399999995,144.9748155,0,6.6370000000000005,14.217457070617915
ORDK01153,2018-03-01,09:51:32,Breakfast,BK,"[('Eggs', 9), ('Cereal', 7)]",345.0,-37.7983344,144.9784699,0,9.83,11.634378199999999
ORDY03917,2018-11-30,18:59:09,Dinner,TP,"[('Fish&Chips', 10), ('Salmon', 1), ('Shrimp', 7), ('Pasta', 8)]",989.0,-37.805336100000005,144.97324430000003,0,9.546,13.388902100000001
ORDA10351,2018-09-15,16:27:02,Dinner,BK,"[('Pasta', 2), ('Salmon', 3), ('Fish&Chips', 7), ('Shrimp', 9)]",909.0,-37.815377000000005,144.9730885,0,7.075,16.82864
ORDY02348,2018-11-23,18:49:00,Dinner,TP,"[('Shrimp', 5), ('Salmon', 9), ('Fish&Chips', 10), ('Pasta', 6)]",1154.0,-37.8079244,144.9425776,0,10.074,14.421401000000001
ORDX01651,2018-11-09,18:18:35,Dinner,BK,"[('Shrimp', 5), ('Fish&Chips', 5), ('Salmon', 4)]",609.0,-37.814213099999996,144.9854751,0,5.794,12.451056
ORDK00239,2018-02-20,09:31:16,Breakfast,BK,"[('Cereal', 8), ('Eggs', 3), ('Pancake', 2), ('Coffee', 2)]",297.5,-37.808570200000005,144.9486614,0,8.898,13.9951261
ORDX03951,2018-12-10,19:19:26,Dinner,BK,"[('Pasta', 4), ('Shrimp', 7)]",488.0,-37.801650200000005,144.974752,0,7.1,13.900841
ORDZ00183,2018-12-09,19:19:26,Dinner,NS,"[('Salmon', 10), ('Pasta', 9)]",657.5,-37.810261499999996,144.93406059999998,0,9.997,17.9315483
ORDC08997,2018-11-21,18:38:52,Dinner,NS,"[('Shrimp', 6), ('Fish&Chips', 2)]",394.0,-37.8083453,144.97661019999998,0,8.396,13.844107699999999
ORDI01887,2018-04-08,11:12:40,Breakfast,NS,"[('Cereal', 6), ('Eggs', 7)]",280.0,-37.8177016,144.9672078,0,8.352,15.3955268
ORDA02912,2018-04-11,11:12:40,Breakfast,BK,"[('Eggs', 3), ('Coffee', 4), ('Pancake', 5)]",217.25,-37.8406543,144.9930679,0,10.892999999999999,14.08699173398459
ORDB10432,2018-11-25,18:49:00,Dinner,TP,"[('Shrimp', 6), ('Salmon', 8)]",652.0,-37.8213116,144.9832925,0,8.946,14.0152313
ORDB03913,2018-09-01,16:06:45,Dinner,TP,"[('Pasta', 4), ('Salmon', 5)]",315.0,-37.8155781,144.9580985,0,8.197000000000001,15.827899961113413
ORDX08394,2018-11-19,18:38:52,Dinner,BK,"[('Shrimp', 3), ('Fish&Chips', 2), ('Salmon', 7), ('Pasta', 4)]",629.0,-37.819154299999994,144.95059990000001,0,9.146,16.4765562
ORDA04974,2018-03-17,10:21:58,Breakfast,BK,"[('Cereal', 8), ('Eggs', 5)]",278.0,-37.8184412,144.958761,0,8.287,15.3234655
ORDJ10903,2018-08-18,15:36:20,Lunch,TP,"[('Salad', 1), ('Steak', 5), ('Burger', 4)]",366.2,-37.812392200000005,144.9698729,0,8.579,13.593726
ORDJ00549,2018-05-08,12:13:31,Lunch,TP,"[('Burger', 5), ('Steak', 10), ('Fries', 4), ('Salad', 2)]",687.4,-37.80514960000001,144.961486,0,12.035,14.6098146
ORDI10450,2018-09-26,16:47:19,Dinner,NS,"[('Salmon', 9), ('Pasta', 10), ('Fish&Chips', 4), ('Shrimp', 8)]",1216.0,-37.8167966,144.9699858,0,8.103,13.8836825
ORDC05478,2018-05-09,12:13:31,Lunch,NS,"[('Fries', 10), ('Salad', 8)]",257.6,-37.8004564,144.9640381,0,6.681,11.756552000000001
ORDB09698,2018-07-15,14:25:21,Lunch,TP,"[('Salad', 8), ('Steak', 4), ('Fries', 7), ('Chicken', 5)]",561.6,-37.8203042,144.9573618,0,7.97,12.7993018
ORDZ00802,2018-11-27,18:59:09,Dinner,NS,"[('Fish&Chips', 3), ('Salmon', 1), ('Shrimp', 5), ('Pasta', 4)]",526.0,-37.8255375,144.9668224,0,7.981,15.395984299999999
ORDC08024,2018-09-15,16:27:02,Dinner,NS,"[('Salmon', 6), ('Pasta', 9), ('Fish&Chips', 8), ('Shrimp', 5)]",1043.5,-37.815805499999996,144.95820469999998,0,8.543,16.7113774
ORDJ00970,2018-07-21,14:35:29,Lunch,TP,"[('Salad', 5), ('Burger', 8), ('Fries', 7), ('Chicken', 6), ('Steak', 3)]",745.0,-37.822674600000006,145.0120678,0,11.776,15.828919400000002
ORDX07611,2018-03-08,10:11:49,Breakfast,BK,"[('Coffee', 7), ('Pancake', 5), ('Cereal', 1), ('Eggs', 10)]",414.75,-37.805328499999995,144.98630769999997,0,5.82,10.132417599999998
ORDJ10811,2018-08-08,15:16:03,Lunch,TP,"[('Fries', 1), ('Burger', 7)]",229.0,-37.8002121,144.9731023,0,10.14,13.8516604
ORDA10993,2018-07-09,14:15:12,Lunch,BK,"[('Chicken', 7), ('Burger', 1), ('Salad', 6), ('Fries', 9)]",466.2,-37.80660820000001,144.942918,0,9.398,15.513602300000002
ORDI09502,2018-04-13,11:22:49,Breakfast,NS,"[('Coffee', 4), ('Pancake', 5), ('Eggs', 7), ('Cereal', 4)]",389.25,-37.80291879999999,144.9510852,0,8.107000000000001,13.1864994
ORDA08077,2018-02-20,09:41:24,Breakfast,BK,"[('Eggs', 8), ('Coffee', 9), ('Cereal', 8)]",411.5,-37.8150469,144.9951377,0,5.953,9.7708545
ORDC07546,2018-03-01,09:51:32,Breakfast,NS,"[('Pancake', 7), ('Eggs', 6), ('Coffee', 9)]",369.25,-37.8201205,144.9400868,0,10.089,14.702500899999999
ORDI06765,2018-12-11,19:19:26,Dinner,NS,"[('Salmon', 1), ('Fish&Chips', 10), ('Shrimp', 1)]",445.0,-37.8225585,144.9501314,0,9.837,16.037774
ORDI09197,2018-02-07,09:10:59,Breakfast,NS,"[('Eggs', 9), ('Cereal', 1), ('Coffee', 3), ('Pancake', 9)]",459.75,-37.813585499999995,144.96072869999998,0,8.123,13.2092518
ORDY05672,2018-11-08,18:18:35,Dinner,TP,"[('Salmon', 5), ('Pasta', 4), ('Shrimp', 7), ('Fish&Chips', 2)]",763.0,-37.811549299999996,144.98329119999997,0,9.375,13.874817000000002
ORDZ06204,2018-06-03,13:04:13,Lunch,NS,"[('Fries', 1), ('Chicken', 4), ('Steak', 2), ('Burger', 3)]",323.0,-37.80079370000001,144.9798237,0,7.046,14.619923499999999
ORDI11088,2018-08-04,15:05:54,Lunch,NS,"[('Steak', 2), ('Fries', 4), ('Salad', 10)]",310.0,-37.803762899999995,144.9498081,0,8.362,15.7037965
ORDZ06143,2018-07-03,14:05:04,Lunch,NS,"[('Burger', 3), ('Chicken', 5), ('Fries', 7), ('Steak', 8)]",697.0,-37.8097651,144.9638494,0,7.435,13.416137699999998
ORDZ07512,2018-04-02,11:02:32,Breakfast,NS,"[('Pancake', 9), ('Cereal', 5), ('Coffee', 10)]",398.25,-37.8029687,144.9381927,0,9.74,15.3338144
ORDB00518,2018-07-27,14:45:38,Lunch,TP,"[('Salad', 4), ('Burger', 6)]",254.8,-37.821676399999994,144.9792031,0,8.61,11.7027576
ORDB05161,2018-11-06,18:18:35,Dinner,TP,"[('Fish&Chips', 5), ('Salmon', 5), ('Shrimp', 3)]",542.0,-37.811388,144.9616951,0,8.371,12.700111
ORDZ02166,2018-10-08,17:17:44,Dinner,NS,"[('Salmon', 5), ('Shrimp', 9), ('Fish&Chips', 7)]",936.0,-37.815612200000004,144.95829809999998,0,8.511000000000001,14.517265
ORDJ04211,2018-07-14,14:25:21,Lunch,TP,"[('Fries', 1), ('Chicken', 2)]",76.0,-37.818283,145.0074284,0,11.409,15.9649427
ORDJ05991,2018-10-22,17:48:10,Dinner,TP,"[('Salmon', 9), ('Pasta', 5), ('Shrimp', 5)]",776.5,-37.8125335,144.9376384,0,10.425,15.217676838524845
ORDK02748,2018-07-27,14:45:38,Lunch,BK,"[('Steak', 1), ('Burger', 3)]",138.0,-37.7998513,144.9812343,0,6.732,12.4321442
ORDC09063,2018-01-30,08:50:42,Breakfast,NS,"[('Cereal', 4), ('Eggs', 2)]",128.0,-37.8133369,144.96269009999997,0,10.277,12.6082065
ORDA05924,2018-01-19,08:30:25,Breakfast,BK,"[('Eggs', 1), ('Cereal', 8)]",190.0,-37.8146256,144.9382538,1,9.878,7.5492929
ORDZ04251,2018-08-09,15:16:03,Lunch,NS,"[('Burger', 3), ('Chicken', 7), ('Steak', 10), ('Fries', 10)]",887.0,-37.8235253,144.95623380000004,0,9.618,15.2354839
ORDK02651,2018-03-30,10:52:23,Breakfast,BK,"[('Pancake', 6), ('Cereal', 6), ('Eggs', 2)]",315.5,-37.8010546,144.956769,0,8.292,13.0334649
ORDC10923,2018-07-16,14:25:21,Lunch,NS,"[('Steak', 8), ('Fries', 3), ('Salad', 7)]",516.4,-37.8142266,144.9729692,0,7.818,13.234044099999998
ORDJ08689,2018-01-09,08:10:08,Breakfast,TP,"[('Pancake', 2), ('Coffee', 7), ('Cereal', 7)]",248.0,-37.8042277,144.9817977,1,10.158,6.4704398
ORDX05248,2018-01-13,08:20:16,Breakfast,BK,"[('Eggs', 6), ('Cereal', 10)]",342.0,-37.8139995,144.93967130000001,1,5.67,8.8944603
ORDJ09031,2018-11-05,18:08:27,Dinner,TP,"[('Fish&Chips', 1), ('Shrimp', 7), ('Pasta', 5)]",550.5,-37.8161932,144.963924,0,7.792000000000001,12.0971405
ORDX06726,2018-10-13,17:27:53,Dinner,BK,"[('Fish&Chips', 9), ('Salmon', 3)]",438.0,-37.821021,144.95580669999998,0,8.535,17.888548699999998
ORDK06568,2018-01-08,08:10:08,Breakfast,BK,"[('Coffee', 8), ('Eggs', 3), ('Cereal', 7), ('Pancake', 10)]",515.5,-37.8115528,144.9702217,1,7.044,5.8372804
ORDA03893,2018-04-22,11:43:05,Breakfast,BK,"[('Coffee', 1), ('Pancake', 10), ('Cereal', 4), ('Eggs', 5)]",444.0,-37.8188376,144.9533842,0,10.762,16.2297932
ORDX09977,2018-07-07,14:05:04,Lunch,BK,"[('Salad', 8), ('Steak', 9)]",542.6,-37.8144218,144.9876715,0,5.596,14.205670699999999
ORDK01789,2018-11-15,18:28:43,Dinner,BK,"[('Pasta', 3), ('Salmon', 7), ('Fish&Chips', 9)]",684.5,-37.800944799999996,144.918856,0,11.542,18.762501699999998
ORDA10544,2018-01-11,08:20:16,Breakfast,BK,"[('Coffee', 3), ('Pancake', 8), ('Eggs', 7), ('Cereal', 9)]",559.5,-37.8172114,144.9644553,1,7.71,6.527347
ORDJ03487,2018-03-21,10:32:06,Breakfast,TP,"[('Eggs', 9), ('Cereal', 8), ('Pancake', 3), ('Coffee', 2)]",453.75,-37.8168667,144.9613975,0,8.008,10.7727999
ORDI00192,2018-03-13,10:21:58,Breakfast,NS,"[('Eggs', 1), ('Coffee', 1), ('Pancake', 5)]",150.75,-37.8136656,144.955769,0,8.4,13.6045038
ORDC00121,2018-08-31,15:56:37,Lunch,NS,"[('Burger', 9), ('Salad', 8)]",416.6,-37.807806799999994,144.96140269999998,0,7.502000000000001,13.377692000000001
ORDX06303,2018-09-23,16:47:19,Dinner,BK,"[('Salmon', 8), ('Pasta', 6)]",493.0,-37.808963,144.9489466,0,9.012,18.3936673
ORDZ08802,2018-01-30,08:50:42,Breakfast,NS,"[('Coffee', 4), ('Pancake', 3)]",102.75,-37.80540560000001,144.9967164,0,8.786,13.922588399999999
ORDY08967,2018-07-15,14:25:21,Lunch,TP,"[('Salad', 2), ('Chicken', 9), ('Steak', 1)]",367.4,-37.802031,144.9666456,0,9.635,14.5770967
ORDY10062,2018-03-15,10:21:58,Breakfast,TP,"[('Cereal', 1), ('Coffee', 8)]",81.0,-37.8034982,144.9486654,0,10.008,12.702524499999999
ORDX10694,2018-09-24,16:47:19,Dinner,BK,"[('Pasta', 3), ('Salmon', 5), ('Fish&Chips', 5)]",462.5,-37.820949299999995,144.94743019999999,0,9.334,16.3780027
ORDI01218,2018-11-21,18:38:52,Dinner,NS,"[('Salmon', 10), ('Pasta', 3)]",492.5,-37.8132874,144.9359105,0,10.2,15.526600400000001
ORDI07175,2018-12-22,19:49:51,Dinner,NS,"[('Salmon', 3), ('Pasta', 7), ('Fish&Chips', 3)]",420.5,-37.8075664,144.9666053,0,7.037000000000001,15.382292800000002
ORDA10631,2018-06-13,13:24:30,Lunch,BK,"[('Salad', 3), ('Fries', 7), ('Chicken', 7), ('Steak', 6)]",629.6,-37.8085517,144.95534119999996,0,8.209,13.5919114
ORDJ02608,2018-04-11,11:12:40,Breakfast,TP,"[('Coffee', 7), ('Pancake', 1), ('Cereal', 3)]",139.75,-37.8029482,144.94819760000001,0,10.013,12.5427477
ORDY01135,2018-10-04,17:07:36,Dinner,TP,"[('Fish&Chips', 9), ('Pasta', 3), ('Shrimp', 1)]",451.5,-37.8208689,144.9671895,0,9.301,11.916514900000001
ORDX08660,2018-03-07,10:01:41,Breakfast,BK,"[('Coffee', 8), ('Cereal', 10)]",270.0,-37.8240299,144.9852688,0,6.631,11.101787400000001
ORDJ03620,2018-10-27,17:58:18,Dinner,TP,"[('Pasta', 6), ('Shrimp', 8), ('Salmon', 7), ('Fish&Chips', 9)]",1199.0,-37.8158734,144.9996785,0,10.76,16.383945
ORDX04087,2018-10-22,17:48:10,Dinner,BK,"[('Pasta', 6), ('Shrimp', 4)]",381.0,-37.8200722,144.98246899999998,0,9.607,13.1966305
ORDC09630,2018-02-03,09:00:50,Breakfast,NS,"[('Pancake', 1), ('Coffee', 10), ('Cereal', 6), ('Eggs', 10)]",445.25,-37.814523799999996,144.9609395,0,8.232999999999999,15.3275739
ORDZ02983,2018-10-06,17:07:36,Dinner,NS,"[('Pasta', 7), ('Fish&Chips', 10), ('Salmon', 3)]",665.5,-37.81746079999999,144.9674195,0,8.322000000000001,15.95603309748489
ORDC07922,2018-04-20,11:32:57,Breakfast,NS,"[('Coffee', 4), ('Eggs', 5)]",140.0,-37.8139659,144.94874950000002,0,9.866,14.237497
ORDA08618,2018-06-25,13:44:47,Lunch,BK,"[('Burger', 7), ('Chicken', 3), ('Steak', 10)]",763.0,-37.824296399999994,144.98432419999997,0,6.596,12.4292859
ORDK06387,2018-03-01,09:51:32,Breakfast,BK,"[('Pancake', 8), ('Eggs', 10), ('Cereal', 9)]",603.0,-37.8157201,144.9505242,0,9.846,14.248965400000001
ORDJ06332,2018-05-23,12:43:56,Lunch,TP,"[('Chicken', 6), ('Fries', 7), ('Salad', 8)]",413.6,-37.814685299999994,144.9839096,0,9.351,12.524312199999999
ORDI06266,2018-07-26,14:45:38,Lunch,NS,"[('Burger', 5), ('Salad', 7), ('Fries', 10)]",395.4,-37.8161581,144.9647606,0,8.271,13.729833300000001
ORDX05793,2018-03-12,10:11:49,Breakfast,BK,"[('Coffee', 4), ('Eggs', 3)]",96.0,-37.8063565,144.98299319999998,0,8.388,10.873936
ORDZ03063,2018-02-25,09:41:24,Breakfast,NS,"[('Eggs', 6), ('Cereal', 1), ('Coffee', 2)]",168.0,-37.802958600000004,145.0087472,0,9.825,17.134369699999997
ORDC09033,2018-06-10,13:14:21,Lunch,NS,"[('Fries', 1), ('Salad', 9), ('Chicken', 1), ('Burger', 10)]",508.8,-37.81496679999999,144.9451365,0,9.764,16.7054357
ORDX00993,2018-11-24,18:49:00,Dinner,BK,"[('Pasta', 5), ('Salmon', 9)]",506.5,-37.8137278,144.9398582,0,9.721,19.1098788
ORDA09938,2018-07-14,14:25:21,Lunch,BK,"[('Steak', 8), ('Salad', 4)]",428.8,-37.819169099999996,145.005214,0,4.44,12.2228661
ORDY05582,2018-06-16,13:24:30,Lunch,TP,"[('Burger', 10), ('Salad', 6), ('Steak', 6), ('Fries', 2), ('Chicken', 9)]",995.2,-37.8002993,144.9438816,0,10.644,15.6999593
ORDY10056,2018-06-05,13:04:13,Lunch,TP,"[('Burger', 7), ('Steak', 2), ('Salad', 2)]",341.4,-37.811035600000004,144.9290744,0,11.815,15.000319099999999
ORDZ03659,2018-11-05,18:08:27,Dinner,NS,"[('Shrimp', 1), ('Pasta', 6), ('Fish&Chips', 10)]",569.0,-37.8193708,144.9818883,0,8.912,14.417751461858543
ORDA05576,2018-03-29,10:52:23,Breakfast,BK,"[('Eggs', 10), ('Coffee', 3), ('Pancake', 4), ('Cereal', 9)]",528.5,-37.799752399999996,144.957535,0,7.18,13.1074372
ORDY03591,2018-08-19,15:36:20,Lunch,TP,"[('Burger', 5), ('Fries', 3), ('Salad', 2)]",225.4,-37.813629,144.9656432,0,8.187999999999999,15.153533698803722
ORDZ07483,2018-03-18,10:32:06,Breakfast,NS,"[('Cereal', 5), ('Coffee', 4), ('Pancake', 2)]",183.5,-37.8095396,144.9720503,0,7.207999999999999,14.2103041
ORDC01009,2018-05-28,12:54:05,Lunch,NS,"[('Chicken', 3), ('Steak', 4)]",276.0,-37.8087706,144.95414240000002,0,8.228,13.458684900000002
ORDX08345,2018-04-27,11:53:14,Breakfast,BK,"[('Coffee', 4), ('Cereal', 9), ('Pancake', 6), ('Eggs', 10)]",584.5,-37.811034,144.9649253,0,7.457000000000001,12.1931359
ORDK06466,2018-08-19,15:36:20,Lunch,BK,"[('Salad', 1), ('Burger', 1)]",48.2,-37.806555700000004,144.9852247,0,5.76,14.383262300000002
ORDI02791,2018-03-04,10:01:41,Breakfast,NS,"[('Pancake', 1), ('Cereal', 3), ('Coffee', 4)]",117.25,-37.823648299999995,144.940564,0,10.874,18.0737682
ORDX05289,2018-10-08,17:17:44,Dinner,BK,"[('Pasta', 2), ('Salmon', 10), ('Shrimp', 7), ('Fish&Chips', 3)]",948.0,-37.817659,144.9590581,0,8.228,14.961507000000001
ORDJ01280,2018-04-24,11:43:05,Breakfast,TP,"[('Cereal', 8), ('Coffee', 9)]",235.5,-37.8020948,145.0019104,0,11.885,14.218770600000001
ORDZ03245,2018-05-11,12:13:31,Lunch,NS,"[('Fries', 7), ('Steak', 5)]",309.0,-37.8259525,144.9526352,0,10.227,15.4939807
ORDB08389,2018-02-11,09:21:07,Breakfast,TP,"[('Cereal', 5), ('Coffee', 6)]",150.0,-37.8117424,144.9702604,0,8.695,12.708604600000001
ORDB00081,2018-10-04,17:07:36,Dinner,TP,"[('Salmon', 4), ('Pasta', 7), ('Fish&Chips', 9), ('Shrimp', 9)]",1157.5,-37.818202500000005,144.9958573,0,10.217,14.302421300000002
ORDA03569,2018-01-14,08:20:16,Breakfast,BK,"[('Pancake', 5), ('Cereal', 1), ('Eggs', 4), ('Coffee', 9)]",297.75,-37.8025402,144.9456377,1,9.088,8.3103689
ORDA04889,2018-09-30,16:57:27,Dinner,BK,"[('Fish&Chips', 4), ('Shrimp', 1), ('Salmon', 10)]",604.0,-37.824652,144.9920064,0,6.742999999999999,15.887359900000002
ORDK04436,2018-09-05,16:06:45,Dinner,BK,"[('Salmon', 8), ('Fish&Chips', 7), ('Shrimp', 4)]",789.0,-37.8152489,144.92772730000002,0,11.789000000000001,19.0184018
ORDX05016,2018-01-31,09:00:50,Breakfast,BK,"[('Cereal', 1), ('Eggs', 2)]",65.0,-37.820153000000005,144.9642966,0,8.086,12.885482099999999
ORDB05903,2018-01-10,08:10:08,Breakfast,TP,"[('Pancake', 7), ('Eggs', 5), ('Cereal', 9)]",468.75,-37.8057908,144.9839122,1,10.07,5.9949828
ORDC01452,2018-02-19,09:31:16,Breakfast,NS,"[('Coffee', 3), ('Eggs', 3), ('Cereal', 8)]",256.5,-37.8024197,144.934978,0,10.39,15.6394679
ORDZ04643,2018-05-27,12:43:56,Lunch,NS,"[('Chicken', 5), ('Burger', 7), ('Steak', 8), ('Fries', 4)]",785.0,-37.823493,144.980533,0,9.078,16.2705637
ORDB00052,2018-11-01,18:08:27,Dinner,TP,"[('Pasta', 5), ('Fish&Chips', 10), ('Salmon', 2), ('Shrimp', 7)]",947.5,-37.8185289,144.97011080000001,0,7.831,13.747967569403968
ORDX07330,2018-10-30,17:58:18,Dinner,BK,"[('Salmon', 9), ('Pasta', 9), ('Fish&Chips', 3)]",721.5,-37.8016529,144.95738300000002,0,8.203,15.536559400000002
ORDA04167,2018-02-13,09:21:07,Breakfast,BK,"[('Cereal', 1), ('Pancake', 4), ('Coffee', 8)]",178.0,-37.799192299999994,144.98766609999998,0,6.357,11.4842759
ORDK05517,2018-03-29,10:52:23,Breakfast,BK,"[('Eggs', 3), ('Cereal', 1), ('Pancake', 5), ('Coffee', 4)]",238.25,-37.8117922,144.9989378,0,4.32,8.9015241
ORDZ02656,2018-09-17,16:37:10,Dinner,NS,"[('Pasta', 9), ('Fish&Chips', 8), ('Salmon', 9)]",896.5,-37.8195384,145.00887959999997,0,10.918,17.498325
ORDY03958,2018-04-06,11:02:32,Breakfast,TP,"[('Coffee', 10), ('Cereal', 2)]",117.0,-37.8035042,144.9498163,0,9.915,13.59018681182086
ORDC04610,2018-11-25,18:49:00,Dinner,NS,"[('Pasta', 2), ('Shrimp', 7), ('Fish&Chips', 1), ('Salmon', 8)]",796.0,-37.8200044,144.9813425,0,8.87,17.4261808
ORDI02530,2018-04-18,11:32:57,Breakfast,NS,"[('Pancake', 6), ('Cereal', 4), ('Eggs', 10)]",449.5,-37.8152092,144.97475659999998,0,7.886,13.0883341
ORDK07683,2018-01-05,08:00:00,Breakfast,BK,"[('Cereal', 2), ('Eggs', 1), ('Pancake', 3)]",136.75,-37.8127454,144.93719109999998,1,10.177999999999999,7.8553568
ORDA09087,2018-01-01,08:00:00,Breakfast,BK,"[('Coffee', 7), ('Cereal', 7), ('Pancake', 6), ('Eggs', 7)]",499.0,-37.8041525,144.958323,1,7.935,6.9797269
ORDC09331,2018-06-25,13:44:47,Lunch,NS,"[('Burger', 5), ('Steak', 9)]",560.0,-37.824434100000005,144.9846125,0,9.496,14.4777729
ORDC08783,2018-05-25,12:43:56,Lunch,NS,"[('Steak', 5), ('Fries', 10), ('Salad', 10), ('Chicken', 2), ('Burger', 8)]",829.0,-37.8097268,144.9900345,0,8.556000000000001,14.631117300000001
ORDZ07593,2018-04-30,11:53:14,Breakfast,NS,"[('Pancake', 5), ('Coffee', 2), ('Cereal', 4), ('Eggs', 3)]",286.25,-37.814873799999994,144.9449284,0,9.193,13.895439999999999
ORDB06801,2018-11-08,18:18:35,Dinner,TP,"[('Salmon', 4), ('Pasta', 1)]",191.5,-37.814971500000006,144.9827441,0,9.204,13.5031859
ORDA06231,2018-08-18,15:36:20,Lunch,BK,"[('Salad', 4), ('Steak', 5), ('Fries', 9)]",401.8,-37.8103255,145.0019927,0,4.0,12.4180493
ORDI08748,2018-01-25,08:40:33,Breakfast,NS,"[('Pancake', 1), ('Cereal', 3), ('Eggs', 8), ('Coffee', 9)]",330.75,-37.8103271,144.961445,0,7.644,12.0657384
ORDA03168,2018-07-30,14:55:46,Lunch,BK,"[('Chicken', 3), ('Burger', 3), ('Salad', 4), ('Steak', 7)]",572.8,-37.8013908,144.97061230000003,0,9.731,13.1074767
ORDC05024,2018-06-17,13:34:38,Lunch,NS,"[('Fries', 9), ('Salad', 4), ('Burger', 4)]",300.8,-37.808531,144.95472790000002,0,8.176,15.20404533561099
ORDI00071,2018-12-11,19:19:26,Dinner,NS,"[('Shrimp', 10), ('Fish&Chips', 3), ('Pasta', 6), ('Salmon', 4)]",974.0,-37.8066912,144.97079490000002,0,6.827000000000001,13.2364315597317
ORDC07772,2018-07-25,14:45:38,Lunch,NS,"[('Burger', 1), ('Fries', 3), ('Salad', 9)]",221.8,-37.8258881,144.96025590000002,0,9.588,14.7255816
ORDC06909,2018-09-07,16:16:54,Dinner,NS,"[('Salmon', 8), ('Fish&Chips', 2), ('Pasta', 3)]",480.5,-37.820513399999996,144.9772144,0,8.847000000000001,14.6100366
